,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,roberta_xlm
478,567796863467839488,neutral,0.6831,,0.0,Virgin America,,judy_202,,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,,2015-02-17 13:24:56 -0800,"Washington, DC",Eastern Time (US & Canada),negative
479,567792185832394752,negative,1.0,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2015-02-17 13:06:20 -0800,"Los Angeles, CA",Pacific Time (US & Canada),negative
480,567787873778278400,positive,0.6779999999999999,,0.0,Virgin America,,BrandonS002,,0,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",,2015-02-17 12:49:12 -0800,New York City,Eastern Time (US & Canada),positive
481,567786760287096832,negative,1.0,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,2015-02-17 12:44:47 -0800,,Atlantic Time (Canada),positive
482,567786199415136256,neutral,1.0,,,Virgin America,,RyScanlon,,0,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",,2015-02-17 12:42:33 -0800,,Atlantic Time (Canada),neutral
483,567785481161953280,neutral,1.0,,,Virgin America,,itsjulianking,,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2015-02-17 12:39:42 -0800,P H I L A D E L P H I A,Eastern Time (US & Canada),neutral
484,567785191901376512,negative,1.0,Customer Service Issue,1.0,Virgin America,,RyScanlon,,0,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,,2015-02-17 12:38:33 -0800,,Atlantic Time (Canada),negative
485,567783687980367872,negative,1.0,Customer Service Issue,0.6834,Virgin America,,RyScanlon,,0,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",,2015-02-17 12:32:34 -0800,,Atlantic Time (Canada),negative
486,567772685472915456,negative,0.6579,Customer Service Issue,0.6579,Virgin America,,cayocrazy,,0,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,,2015-02-17 11:48:51 -0800,,,neutral
487,567770107062284288,negative,0.6515,Flight Booking Problems,0.3358,Virgin America,,paulhting,,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,,2015-02-17 11:38:36 -0800,"Charlottesville, VA",Eastern Time (US & Canada),neutral
488,567769981128282113,positive,0.3516,,0.0,Virgin America,,onerockgypsy,,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",,2015-02-17 11:38:06 -0800,next city,Pacific Time (US & Canada),positive
489,567767269120688128,neutral,1.0,,,Virgin America,,paulhting,,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,,2015-02-17 11:27:20 -0800,"Charlottesville, VA",Eastern Time (US & Canada),neutral
490,567762071258152960,positive,1.0,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,2015-02-17 11:06:40 -0800,next city,Pacific Time (US & Canada),positive
491,567759012806029312,positive,1.0,,,Virgin America,,kellitweets,,0,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,,2015-02-17 10:54:31 -0800,Texas,Central Time (US & Canada),positive
492,567755402943930368,neutral,0.6667,,0.0,Virgin America,,the22207,,0,@VirginAmerica Can you give me Silver Status for 12 months?,,2015-02-17 10:40:11 -0800,,Central Time (US & Canada),neutral
493,567753757702647810,positive,1.0,,,Virgin America,,Perceptions,,0,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,,2015-02-17 10:33:38 -0800,"Fargo, ND ( & Tucson, AZ)",Central Time (US & Canada),positive
494,567748973910163457,negative,0.6778,Bad Flight,0.6778,Virgin America,,tan_talize,,0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",,2015-02-17 10:14:38 -0800,LA&OC,,positive
495,567745903474540545,negative,0.3573,Late Flight,0.3573,Virgin America,,jonovoss,,0,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,,2015-02-17 10:02:26 -0800,"Washington, DC",Atlantic Time (Canada),neutral
496,567744381432516608,negative,1.0,Customer Service Issue,0.6737,Virgin America,,texasjuls,,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,,2015-02-17 09:56:23 -0800,Texas,Central Time (US & Canada),negative
497,567742937325260801,neutral,1.0,,,Virgin America,,loungesong,,0,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,,2015-02-17 09:50:39 -0800,,,neutral
498,567742578561650688,positive,1.0,,,Virgin America,,ryan_kravontka,,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,,2015-02-17 09:49:13 -0800,"Los Angeles, CA",Tijuana,positive
499,567742148603170816,neutral,1.0,,,Virgin America,,WWJAYD,,0,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,"[37.80065252, -122.43857414]",2015-02-17 09:47:31 -0800,"San Franciso, CA",Pacific Time (US & Canada),neutral
500,567735941846937600,neutral,0.6694,,0.0,Virgin America,,waytogopdx,,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,,2015-02-17 09:22:51 -0800,"Lake Oswego, Oregon",Pacific Time (US & Canada),negative
501,567728227465310208,neutral,0.6376,,0.0,Virgin America,,Todd1HHD,,0,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,,2015-02-17 08:52:11 -0800,Chicago,Central Time (US & Canada),neutral
502,567727292739092480,positive,1.0,,,Virgin America,,BBahreman,,4,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,,2015-02-17 08:48:29 -0800,Living in a Gangsters Paradise,Pacific Time (US & Canada),positive
503,567726092518031360,neutral,1.0,,,Virgin America,,PlayjtLV,,0,“@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” @JenniferDawnPro,"[36.08546367, -115.31814055]",2015-02-17 08:43:42 -0800,"Las Vegas, NV",,neutral
504,570307876897628160,positive,1.0,,,United,,rdowning76,,0,@united thanks,,2015-02-24 11:42:48 -0800,usa,,positive
505,570307847281614848,positive,1.0,,,United,,CoreyAStewart,,0,@united Thanks for taking care of that MR!! Happy customer.,,2015-02-24 11:42:41 -0800,"Richmond, VA",Eastern Time (US & Canada),positive
506,570307109704900608,negative,1.0,Cancelled Flight,0.703,United,,CoralReefer420,,0,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,,2015-02-24 11:39:45 -0800,"Bay Area, California ",Alaska,negative
507,570307026263384064,negative,1.0,Late Flight,1.0,United,,lsalazarll,,0,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,,2015-02-24 11:39:25 -0800,,Mountain Time (US & Canada),negative
508,570306733010264064,positive,0.3441,,0.0,United,,rombaa,,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,,2015-02-24 11:38:15 -0800,,,positive
509,570306217001799680,negative,0.3475,Can't Tell,0.3475,United,,samidip,,0,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),,2015-02-24 11:36:12 -0800,"Erie, PA",Eastern Time (US & Canada),positive
510,570305603056349184,neutral,0.645,,0.0,United,,karenmcgregor86,,0,@united even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?,,2015-02-24 11:33:46 -0800,"Kilmarnock, now Edinburgh. ",Edinburgh,neutral
511,570304912468402177,negative,0.6667,Can't Tell,0.3333,United,,andycheco,,0,@united you think you boarded flight AU1066 too early? I think so.,"[19.43706642, -99.07927123]",2015-02-24 11:31:01 -0800,New York,Eastern Time (US & Canada),negative
512,570302375510056960,neutral,0.6761,,0.0,United,,hmansfield,,0,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",,2015-02-24 11:20:56 -0800,"Berkeley Heights, NJ",Quito,negative
513,570302023993831425,negative,0.6735,Bad Flight,0.3476,United,,slandail,,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",,2015-02-24 11:19:32 -0800,"Columbus, Ohio",Eastern Time (US & Canada),positive
514,570301670892146688,neutral,1.0,,,United,,karenmcgregor86,,0,@united flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,,2015-02-24 11:18:08 -0800,"Kilmarnock, now Edinburgh. ",Edinburgh,neutral
515,570299889688702976,positive,0.6634,,,United,,nydia376,,0,@united thanks,,2015-02-24 11:11:04 -0800,USA,,positive
516,570299819610251265,positive,1.0,,,United,,BK_TheBri,,0,@united Thanks. It is on the same ticket.,,2015-02-24 11:10:47 -0800,"Portland, OR",,neutral
517,570299388670701568,neutral,0.67,,0.0,United,,LarkAfterDark,,0,@united why not? Is it a law or a policy?,,2015-02-24 11:09:04 -0800,Harrisburg,,neutral
518,570299182310944768,negative,1.0,Flight Booking Problems,0.6816,United,,Ashley_Jeffris,,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,,2015-02-24 11:08:15 -0800,Las Vegas ,Eastern Time (US & Canada),negative
519,570298918971576320,negative,1.0,Customer Service Issue,0.66,United,,CheerTymeDad,,1,@united @CheerTymeDad So I can buy tix 3 days before flight but can't transfer the tix.  Flawed security logic. Flawed customer service,,2015-02-24 11:07:12 -0800,,,negative
520,570298455068971008,negative,0.6547,Customer Service Issue,0.3331,United,,Nikki62878,,0,"@united I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a car seat for my child.Ridiculous!",,2015-02-24 11:05:21 -0800,,,negative
521,570298411582394368,positive,0.6351,,,United,,JordanTapiia,,0,@united follow me please this airline is beautifull ♥,,2015-02-24 11:05:11 -0800,"Brooklin, New York",Central Time (US & Canada),positive
522,570298027103162368,neutral,0.6768,,0.0,United,,nydia376,,0,"@united no I don't, but I'm sure United have my info on its system.",,2015-02-24 11:03:39 -0800,USA,,neutral
523,570298018685165568,negative,1.0,Lost Luggage,0.6886,United,,Nikki62878,,0,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",,2015-02-24 11:03:37 -0800,,,negative
524,570297970891075584,neutral,1.0,,,United,,rissels,,0,@united Just submitted my response on the link you sent.,,2015-02-24 11:03:26 -0800,,Central Time (US & Canada),neutral
525,570296556852789250,neutral,1.0,,,United,,nydia376,,0,"@united yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519",,2015-02-24 10:57:49 -0800,USA,,neutral
526,570295795985080320,negative,0.6526,Can't Tell,0.6526,United,,WorstThingsBot,,0,@united @highbuddyyy that totally sucks my cousin worked at PHL said @united,,2015-02-24 10:54:48 -0800,,,negative
527,570294743684517888,positive,1.0,,,United,,Anntasia,,0,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,"[39.8621249, -104.6740909]",2015-02-24 10:50:37 -0800,New Jersey/Maryland,Pacific Time (US & Canada),positive
528,570294445020733440,neutral,1.0,,,United,,nydia376,,0,"@united yes, a paper voucher that I got on January 26th 2015",,2015-02-24 10:49:25 -0800,USA,,neutral
529,570294205999939584,negative,1.0,Customer Service Issue,0.6703,United,,nydia376,,0,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,,2015-02-24 10:48:28 -0800,USA,,negative
530,570293957739081728,negative,1.0,Customer Service Issue,1.0,United,,nate2482,,0,"@United the internet is a great thing.  I am emailing executives in your company, maybe they will respond to me in a timely manner.",,2015-02-24 10:47:29 -0800,"Parkersburg, WV",Eastern Time (US & Canada),positive
531,570293265221742594,neutral,1.0,,,United,,akobilarov,,0,"@united Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",,2015-02-24 10:44:44 -0800,South Carolina,Eastern Time (US & Canada),neutral
532,570291866530398208,neutral,1.0,,,United,,andreaSanger,,0,@united and what am I suppose to do with that number?,,2015-02-24 10:39:11 -0800,,,neutral
533,570291813912858625,negative,1.0,Can't Tell,0.7071,United,,Guggero,,0,"@united thats weak. See ya 👋
Hey @VirginAmerica !!",,2015-02-24 10:38:58 -0800,NYC,Eastern Time (US & Canada),negative
534,570291642550386689,negative,1.0,Can't Tell,0.6614,United,,nydia376,,0,@united I flew back w other company since United didnt have an earlier flight,,2015-02-24 10:38:17 -0800,USA,,neutral
535,570291492545298432,neutral,1.0,,,United,,nydia376,,0,@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,,2015-02-24 10:37:41 -0800,USA,,negative
536,570291213007491076,negative,1.0,Customer Service Issue,0.6421,United,,runwithmiles,,0,@united I am trying to book awards for September and need flights on @aegeanairlines but they will not show even w/ many award seats availab,,2015-02-24 10:36:35 -0800,,Eastern Time (US & Canada),negative
537,570290993339244547,negative,1.0,Customer Service Issue,0.6459,United,,nate2482,,0,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,,2015-02-24 10:35:42 -0800,"Parkersburg, WV",Eastern Time (US & Canada),negative
538,570290540274688001,neutral,0.6665,,,United,,CheerTymeDad,,0,@united @CheerTymeDad Gee that's like almost caring about ppl more than $$.  Think I'm more int in having a trusted adult w/ daughter .,,2015-02-24 10:33:54 -0800,,,positive
539,570289777184002048,negative,1.0,Late Flight,0.6624,United,,BocheBillions,,0,"@united See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr.  After we boarded, there was a defibrillator issue.",,2015-02-24 10:30:53 -0800,,Central Time (US & Canada),negative
540,570289557205327873,negative,1.0,longlines,0.6575,United,,CoachJoette,,0,@united why no preferred security line anymore. My TSA pre-check didn't pull on my @SilverAirways partner flight! #Platinum #spoiled,,2015-02-24 10:30:00 -0800,Tampa,,negative
541,570288349392605186,negative,0.6495,Can't Tell,0.6495,United,,lotusfitness,,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy,,2015-02-24 10:25:12 -0800,"Washington, DC",Eastern Time (US & Canada),neutral
542,570286924277030912,negative,0.6538,Customer Service Issue,0.6538,United,,megfalcone,,0,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",,2015-02-24 10:19:32 -0800,,Pacific Time (US & Canada),neutral
543,570286882623369217,negative,1.0,Customer Service Issue,1.0,United,,nydia376,,0,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,,2015-02-24 10:19:22 -0800,USA,,negative
544,570286565894828032,negative,0.6931,Can't Tell,0.3626,United,,OohLaLa09,,0,"@united also during the run I was instructed to do, I shattered my computer. http://t.co/oAflfr7WXB",,2015-02-24 10:18:07 -0800,DC,Eastern Time (US & Canada),negative
545,570286100637466624,negative,1.0,Flight Attendant Complaints,0.3732,United,,OohLaLa09,,1,"@united yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.",,2015-02-24 10:16:16 -0800,DC,Eastern Time (US & Canada),positive
546,570285610176532480,neutral,0.6492,,0.0,United,,cehertz,,0,@united that's right- with an overnight Miami.,,2015-02-24 10:14:19 -0800,btv,,neutral
547,570285578563891200,neutral,0.6776,,0.0,United,,BK_TheBri,,0,@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?,,2015-02-24 10:14:11 -0800,"Portland, OR",,neutral
548,570285537833168896,neutral,1.0,,,United,,Nikki62878,,0,"@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",,2015-02-24 10:14:02 -0800,,,negative
549,570285115655348226,neutral,0.6523,,0.0,United,,Guggero,,0,@united i DMed you the details,,2015-02-24 10:12:21 -0800,NYC,Eastern Time (US & Canada),neutral
550,570284934771974144,negative,1.0,Flight Attendant Complaints,0.691,United,,fitztango,,0,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer",,2015-02-24 10:11:38 -0800,"Houston, TX",,negative
551,570284312697765888,neutral,0.6629999999999999,,0.0,United,,F_U_ng,,0,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.",,2015-02-24 10:09:10 -0800,Los Angeles,Pacific Time (US & Canada),positive
552,570283712409051136,positive,0.6793,,0.0,United,,mattwbaker,,0,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer.",,2015-02-24 10:06:47 -0800,The Center of My Universe,Mountain Time (US & Canada),negative
553,570283571941924864,negative,1.0,Customer Service Issue,0.6806,United,,collegepathSS,,0,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,,2015-02-24 10:06:13 -0800,California/Nevada,Pacific Time (US & Canada),negative
554,570283453750489088,negative,1.0,Cancelled Flight,0.6716,United,,kevintgarner,,0,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,,2015-02-24 10:05:45 -0800,"Kansas City, MO",Central Time (US & Canada),negative
555,570282089863626752,negative,1.0,Lost Luggage,0.7021,United,,Nikki62878,,0,@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child,,2015-02-24 10:00:20 -0800,,,negative
556,570282087065919488,neutral,0.6589,,,United,,discobiscuit63,,0,@united thanks again for your concern. I will contact customer care upon our return from Australia.,,2015-02-24 10:00:19 -0800,,Central Time (US & Canada),neutral
557,570280548922499073,negative,1.0,Late Flight,0.6383,United,,kevinfla3,,0,@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis,,2015-02-24 09:54:12 -0800,,,negative
558,570279720937529345,positive,1.0,,,United,,sundialtours,,0,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",,2015-02-24 09:50:55 -0800,"Astoria, OR",Tijuana,positive
559,570278024303775745,negative,1.0,Flight Booking Problems,0.6516,United,,SEGrower,,0,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",,2015-02-24 09:44:10 -0800,"Colorado Springs, Colorado",Mountain Time (US & Canada),neutral
560,570277667519332353,negative,1.0,Late Flight,0.6542,United,,cristobalwong,,0,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,,2015-02-24 09:42:45 -0800,San Francisco Bay Area,,negative
561,570277418642120704,negative,0.6695,Can't Tell,0.3356,United,,logainne,,0,@united When will email address/username sign-on be available? It's been a while.,,2015-02-24 09:41:46 -0800,945XX to 111XX,Eastern Time (US & Canada),neutral
562,570276787063816192,positive,1.0,,,United,,LukeGzus,,0,@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,,2015-02-24 09:39:15 -0800,,,neutral
563,570276377401827329,negative,1.0,Can't Tell,0.6684,United,,chrsmichaels,,0,@united rude rude,,2015-02-24 09:37:38 -0800,"Austin, TX",Central Time (US & Canada),negative
564,570276018751016960,negative,1.0,Flight Booking Problems,1.0,United,,mattwbaker,,0,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,,2015-02-24 09:36:12 -0800,The Center of My Universe,Mountain Time (US & Canada),negative
565,570275462921850880,negative,0.6791,Damaged Luggage,0.6791,United,,Joestudent11,,0,@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback,,2015-02-24 09:34:00 -0800,"Jerusalem, Israel",Jerusalem,negative
566,570275153860386816,negative,1.0,Lost Luggage,0.6563,United,,Joestudent11,,0,@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,,2015-02-24 09:32:46 -0800,"Jerusalem, Israel",Jerusalem,negative
567,570275140157640704,negative,1.0,Lost Luggage,1.0,United,,johnkarpf,,0,@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,,2015-02-24 09:32:43 -0800,"Jacksonville, FL",Eastern Time (US & Canada),negative
568,570275123854487552,negative,1.0,Customer Service Issue,0.3551,United,,CheerTymeDad,,1,@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!,,2015-02-24 09:32:39 -0800,,,negative
569,570272997052805120,negative,1.0,Customer Service Issue,1.0,United,,johnkarpf,,0,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,,2015-02-24 09:24:12 -0800,"Jacksonville, FL",Eastern Time (US & Canada),negative
570,570272511050383360,negative,1.0,Customer Service Issue,1.0,United,,Micaela4Mizzou,,0,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,,2015-02-24 09:22:16 -0800,,Hawaii,negative
571,570272406570442752,neutral,1.0,,,United,,BocheBillions,,0,@united 6533 ORD to DCA,,2015-02-24 09:21:51 -0800,,Central Time (US & Canada),neutral
572,570271846718775296,negative,1.0,Customer Service Issue,0.6706,United,,discobiscuit63,,0,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",,2015-02-24 09:19:38 -0800,,Central Time (US & Canada),negative
573,570271792314617857,negative,1.0,Cancelled Flight,1.0,United,,Peter_Abrahamse,,0,@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,,2015-02-24 09:19:25 -0800,,Amsterdam,negative
574,570271791400112129,negative,1.0,Can't Tell,1.0,United,,fuchsialipstick,,0,@united I will not be flying you again,,2015-02-24 09:19:24 -0800,,Quito,negative
575,570271644473622528,negative,1.0,Late Flight,1.0,United,,fuchsialipstick,,0,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",,2015-02-24 09:18:49 -0800,,Quito,negative
576,570271367519604737,neutral,1.0,,,United,,kevintgarner,,0,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",,2015-02-24 09:17:43 -0800,"Kansas City, MO",Central Time (US & Canada),negative
577,570271205300703232,neutral,1.0,,,United,,fuchsialipstick,,0,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,,2015-02-24 09:17:05 -0800,,Quito,negative
578,570271064141352960,positive,0.6421,,0.0,United,,discobiscuit63,,0,@united I flew United last month and the experience was AWESOME!,,2015-02-24 09:16:31 -0800,,Central Time (US & Canada),positive
579,570270918095695872,negative,0.66,Flight Booking Problems,0.3503,United,,discobiscuit63,,0,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,,2015-02-24 09:15:56 -0800,,Central Time (US & Canada),neutral
580,570270728051765248,negative,1.0,Flight Attendant Complaints,0.6593,United,,fuchsialipstick,,0,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",,2015-02-24 09:15:11 -0800,,Quito,negative
581,570270436463759360,negative,1.0,Customer Service Issue,0.6735,United,,discobiscuit63,,0,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,,2015-02-24 09:14:01 -0800,,Central Time (US & Canada),negative
582,570269172774649856,negative,1.0,Can't Tell,0.3478,United,,LarkAfterDark,,2,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,,2015-02-24 09:09:00 -0800,Harrisburg,,negative
583,570269103648350208,negative,1.0,Flight Booking Problems,1.0,United,,getmeontop,,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,,2015-02-24 09:08:44 -0800,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada),negative
584,570269035998408704,negative,0.6794,Customer Service Issue,0.3802,United,,jkentakula,,0,"@united as a 1k, I'm always hoping for improvement.",,2015-02-24 09:08:27 -0800,,,positive
585,570267915154538496,negative,1.0,Damaged Luggage,0.6765,United,,jasonpblakey,,0,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,"[52.59657643, -2.19877833]",2015-02-24 09:04:00 -0800,,London,negative
586,570265596220166144,negative,1.0,Customer Service Issue,0.6990000000000001,United,,discobiscuit63,,1,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,,2015-02-24 08:54:47 -0800,,Central Time (US & Canada),negative
587,570265542025719808,negative,0.6722,Can't Tell,0.3443,United,,jkentakula,,0,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,,2015-02-24 08:54:34 -0800,,,negative
588,570264556443824128,negative,1.0,Flight Booking Problems,0.3535,United,,BillBra95467934,,0,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,,2015-02-24 08:50:39 -0800,,,negative
589,570264153559949313,positive,0.6629999999999999,,0.0,United,,JoshuaIsWrong,,0,"@united 441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",,2015-02-24 08:49:03 -0800,Austin · LA · London · NY · SF,Eastern Time (US & Canada),positive
590,570263872004874240,neutral,0.6764,,0.0,United,,jkentakula,,0,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,,2015-02-24 08:47:56 -0800,,,neutral
591,570262424038699008,negative,1.0,Customer Service Issue,0.6827,United,,debweinz,,0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,2015-02-24 08:42:11 -0800,,Hawaii,negative
592,570260984704700417,negative,1.0,Flight Attendant Complaints,1.0,United,,mbelliss,,0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,,2015-02-24 08:36:28 -0800,Louisville,Alaska,negative
593,570260383862108160,negative,0.6752,Flight Booking Problems,0.3468,United,,mattbunk,,0,@united What is your phone number. I can't find who to call about a flight reservation.,,2015-02-24 08:34:05 -0800,"Sterling Heights, MI",Eastern Time (US & Canada),negative
594,570260294846451712,negative,1.0,Can't Tell,0.6834,United,,throthra,,0,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",,2015-02-24 08:33:43 -0800,,,negative
595,570260118043914240,negative,1.0,Customer Service Issue,1.0,United,,throthra,,0,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",,2015-02-24 08:33:01 -0800,,,negative
596,570259691579809792,negative,0.6957,Lost Luggage,0.6957,United,,jakepoznak,,0,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,,2015-02-24 08:31:20 -0800,,Eastern Time (US & Canada),neutral
597,570259632557395968,negative,0.6281,Customer Service Issue,0.3391,United,,AldenGlobe,,0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,,2015-02-24 08:31:05 -0800,"Steamboat Springs, CO",Mountain Time (US & Canada),negative
598,570259311315836928,positive,1.0,,,United,,cehertz,,0,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,,2015-02-24 08:29:49 -0800,btv,,positive
599,570259131879309312,neutral,0.6466,,0.0,United,,Mateyush,,0,@united It was last night's 1235/ORD-LGA.,,2015-02-24 08:29:06 -0800,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada),neutral
